"BN_GRETIL
displayName","BN cat.
(key)",GRETIL Path,GRETIL fn,GRETIL link,GRETIL link text,filesize (KB),partial,extract,"alt.
vers.","niche 
doc",note,Work,Alternative Work Names,Author(s),Alternative Author Names,Work ID,Author ID,,,Inexact Matching Work Suggestions,Inexact Matching Author Suggestions,Corroborated Inexact Work ID,Corroborated Inexact Author ID,Corroborated Work ID,Corroborated Author ID,Exact Matching Work Suggestions,Exact Matching Author Suggestions
Kuntaka: Vakroktijivita,GK16,5_poetry/1_alam,kunvjivu,kunvjivu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/kunvjivu.htm,415,,,,,,Vakroktijīvita,,Kuntaka,,108945,108944,,,,,,,108945,108944,,
Ghatakarparakavya,GK19,5_poetry/2_kavya,aghatkvu,aghatkvu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/aghatkvu.htm,31.2,,,,,,Ghaṭakarparakāvyavivṛti,,Abhinavagupta,,108951,85352,,,,,"[('Ghaṭakarparavivṛti', '108951', '88%')]","[('Abhinavagupta', '85352', '100%')]",,,,"[('Abhinavagupta', '85352')]"
Ksemendra: Kalavilasa,GK19,5_poetry/2_kavya,kskala_u,kskala_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/kskala_u.htm,73.2,,,,,,Kalāvilāsa,,Kṣemendra,,109006,85469,,,,,,,109006,85469,,
Vamana: Kavyalamkara,GK16,5_poetry/1_alam,vamkalsu,vamkalsu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/vamkalsu.htm,19.1,,,,,,Kāvyālaṅkārasūtra,,Vāmana,,109009,109008,,,,,"[('Kāvyālaṅkārasūtravṛtti', '109009', '90%')]","[('Vāmana', '109008', '100%')]",,,,"[('Vāmana', '97783'), ('Vāmana', '40607'), ('Vāmana', '109008')]"
Vamana: Kavyalamkarasutra,GK16,5_poetry/1_alam,vamkalvu,vamkalvu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/vamkalvu.htm,118.4,,,,,,Kāvyālaṅkārasūtra,,Vāmana,,109009,109008,,,,,"[('Kāvyālaṅkārasūtravṛtti', '109009', '90%')]","[('Vāmana', '109008', '100%')]",,,,"[('Vāmana', '97783'), ('Vāmana', '40607'), ('Vāmana', '109008')]"
Visvanatha,GK16,5_poetry/1_alam,visa10cu,visa10cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa10cu.htm,548.2,,,,,,Sāhityadarpaṇa: Pariccheda 10,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '65%'), ('Sātmyadarpaṇasaṅgraha', '104280', '64%'), ('Vādapariccheda', '91666', '60%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa01cu,visa01cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa01cu.htm,52,,,,,,Sāhityadarpaṇa: Pariccheda 1,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa02cu,visa02cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa02cu.htm,98.1,,,,,,Sāhityadarpaṇa: Pariccheda 2,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa03cu,visa03cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa03cu.htm,272.3,,,,,,Sāhityadarpaṇa: Pariccheda 3,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa04cu,visa04cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa04cu.htm,111,,,,,,Sāhityadarpaṇa: Pariccheda 4,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa05cu,visa05cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa05cu.htm,57,,,,,,Sāhityadarpaṇa: Pariccheda 5,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa06cu,visa06cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa06cu.htm,274.2,,,,,,Sāhityadarpaṇa: Pariccheda 6,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa07cu,visa07cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa07cu.htm,208.8,,,,,,Sāhityadarpaṇa: Pariccheda 7,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa08cu,visa08cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa08cu.htm,32.6,,,,,,Sāhityadarpaṇa: Pariccheda 8,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visa09cu,visa09cu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa09cu.htm,11.2,,,,,,Sāhityadarpaṇa: Pariccheda 9,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,"[('Sāhityadarpaṇa', '109051', '67%'), ('Sātmyadarpaṇasaṅgraha', '104280', '65%'), ('Vādapariccheda', '91666', '62%')]",,,,,,,"[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visvsdpu,visvsdpu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visvsdpu.htm,106,,,,,,Sāhityadarpaṇa,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,,,,,,,"[('Sāhityadarpaṇa', '109051')]","[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Visvanatha,GK16,5_poetry/1_alam,visah__u,visah__u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visah__u.htm,424,,,,,,Sāhityadarpaṇa,,Viśvanātha,Viśvanātha Kavirāja,109051,109050,,,,,,,,,"[('Sāhityadarpaṇa', '109051')]","[('Viśvanātha', '87985'), ('Viśvanātha', '87986'), ('Viśvanātha', '86288'), ('Viśvanātha', '86034'), ('Viśvanātha', '86044'), ('Viśvanātha', '87984')]"
Yamuna: Stotraratna,GR14,4_rellit/vaisn,yamsr_pu,yamsr_pu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/yamsr_pu.htm,11.2,,,,,,Stotraratna,,Yāmuna,"Yāmunācārya, Yāmunācāryasvāmī",109053,85349,,,,,,,109053,85349,,
Vallabhadeva: Subhasitavali,GK22,5_poetry/5_subhas,valsubhu,valsubhu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/5_subhas/valsubhu.htm,222.7,,,,,,Subhāṣitāvalī,,Vallabhadeva,,109071,109070,,,,,"[('Subhāṣitāvali', '109071', '92%')]","[('Vallabhadeva', '109070', '100%')]",,,,"[('Vallabhadeva', '96590'), ('Vallabhadeva', '109070')]"
Amaru: Amarusataka,GK19,5_poetry/2_kavya,amaru_u,amaru_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/amaru_u.htm,65,,,,,,Amaruśataka,,Amaru,,109144,109143,,,,,,,109144,109143,,
Vatsyayana: Kamasutra,GS39,6_sastra/6_kama,kamasufu,kamasufu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/kamasufu.htm,214.3,,,,,,Kāmasūtra,,Vātsyāyana,,109273,40641,,,,,,,109273,40641,,
Vatsyayana: Kamasutram,GS39,6_sastra/6_kama,kamasutu,kamasutu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/kamasutu.htm,189.5,,,y,,,Kāmasūtra,,Vātsyāyana,,109273,40641,,,,,,,109273,40641,,
Simhabhupala: Rasarnavasudhakara,GK16,5_poetry/1_alam,simhrs_u,simhrs_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/simhrs_u.htm,404.3,,,,,,Rasārṇavasudhākara,,Siṃhabhūpāla,,109529,109506,,,,,"[('Rasārṇavasudhākara', '109529', '100%')]","[('Siṅgabhūpāla', '109506', '83%')]",,,"[('Rasārṇavasudhākara', '42046'), ('Rasārṇavasudhākara', '109529')]",
Simhabhupala: Rasarnavasudhakara,GK16,5_poetry/1_alam,simhrsku,simhrsku,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/simhrsku.htm,123.9,,,,,,Rasārṇavasudhākara,,Siṃhabhūpāla,,109529,109506,,,,,"[('Rasārṇavasudhākara', '109529', '100%')]","[('Siṅgabhūpāla', '109506', '83%')]",,,"[('Rasārṇavasudhākara', '42046'), ('Rasārṇavasudhākara', '109529')]",
Bana: Kadambari,GK19,5_poetry/2_kavya,bankad1u,bankad1u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bankad1u.htm,135.8,,,,,partial,Kādambarī,,Bāṇa,Bāṇabhaṭṭa,109562,108814,,,,,,,109562,108814,,
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcar1u,bahcar1u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar1u.htm,51.8,,,,,,Harṣacarita,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,,,109565,108814,,
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcarpu,bahcarpu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcarpu.htm,2.7,,,,,,Harṣacarita: Pariśiṣṭa,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,"[('Harṣacarita', '109565', '67%')]","[('Bāṇa', '108814', '100%')]",,,,"[('Bāṇa', '108814')]"
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcar2u,bahcar2u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar2u.htm,49.9,y,,,,,Harṣacarita: Ucchvāsa 2,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,"[('Harṣacarita', '109565', '65%')]","[('Bāṇa', '108814', '100%')]",,,,"[('Bāṇa', '108814')]"
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcar3u,bahcar3u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar3u.htm,50.5,y,,,,,Harṣacarita: Ucchvāsa 3,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,"[('Harṣacarita', '109565', '65%')]","[('Bāṇa', '108814', '100%')]",,,,"[('Bāṇa', '108814')]"
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcar4u,bahcar4u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar4u.htm,49.6,y,,,,,Harṣacarita: Ucchvāsa 4,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,"[('Harṣacarita', '109565', '65%')]","[('Bāṇa', '108814', '100%')]",,,,"[('Bāṇa', '108814')]"
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcar5_pu,bahcar5_pu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar5_pu.htm,49.6,y,,,,,Harṣacarita: Ucchvāsa 5,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,"[('Harṣacarita', '109565', '65%')]","[('Bāṇa', '108814', '100%')]",,,,"[('Bāṇa', '108814')]"
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcar6u,bahcar6u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar6u.htm,49.6,y,,,,,Harṣacarita: Ucchvāsa 6,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,"[('Harṣacarita', '109565', '65%')]","[('Bāṇa', '108814', '100%')]",,,,"[('Bāṇa', '108814')]"
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcar7u,bahcar7u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar7u.htm,51.2,y,,,,,Harṣacarita: Ucchvāsa 7,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,"[('Harṣacarita', '109565', '65%')]","[('Bāṇa', '108814', '100%')]",,,,"[('Bāṇa', '108814')]"
Bana: Harsacarita,GK19,5_poetry/2_kavya,bahcar8u,bahcar8u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar8u.htm,50.2,y,,,,,Harṣacarita: Ucchvāsa 8,,Bāṇa,Bāṇabhaṭṭa,109565,108814,,,,,"[('Harṣacarita', '109565', '65%')]","[('Bāṇa', '108814', '100%')]",,,,"[('Bāṇa', '108814')]"
Rgveda 10,GV01,1_veda/1_sam/1_rv,rv_10_u,rv_10_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_10_u.htm,287.8,y,,y,,,Ṛgveda 10,,,,109614,—,,,"[('Ṛgveda', '109614', '80%')]",,,,,,,
Rgveda 1,GV01,1_veda/1_sam/1_rv,rv_01_u,rv_01_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_01_u.htm,314.1,y,,y,,,Ṛgveda 1,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda 2,GV01,1_veda/1_sam/1_rv,rv_02_u,rv_02_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_02_u.htm,71.7,y,,y,,,Ṛgveda 2,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda 3,GV01,1_veda/1_sam/1_rv,rv_03_u,rv_03_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_03_u.htm,97,y,,y,,,Ṛgveda 3,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda 4,GV01,1_veda/1_sam/1_rv,rv_04_u,rv_04_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_04_u.htm,92.1,y,,y,,,Ṛgveda 4,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda 5,GV01,1_veda/1_sam/1_rv,rv_05_u,rv_05_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_05_u.htm,111.1,y,,y,,,Ṛgveda 5,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda 6,GV01,1_veda/1_sam/1_rv,rv_06_u,rv_06_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_06_u.htm,122,y,,y,,,Ṛgveda 6,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda 7,GV01,1_veda/1_sam/1_rv,rv_07_u,rv_07_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_07_u.htm,133.7,y,,y,,,Ṛgveda 7,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda 8,GV01,1_veda/1_sam/1_rv,rv_08_u,rv_08_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_08_u.htm,225.5,y,,y,,,Ṛgveda 8,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda 9,GV01,1_veda/1_sam/1_rv,rv_09_u,rv_09_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_09_u.htm,148.5,y,,y,,,Ṛgveda 9,,,,109614,—,,,"[('Ṛgveda', '109614', '86%')]",,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rvh1-10u,rvh1-10u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvh1-10u.htm,1590.7,,,,,,Ṛgveda,,,,109614,—,,,,,,,,,"[('Ṛgveda', '109614')]",
Rgveda-Samhita: Padapatha text 1,GV01,1_veda/1_sam/1_rv,rvpp_01u,rvpp_01u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_01u.htm,364.5,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 1,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 10,GV01,1_veda/1_sam/1_rv,rvpp_10u,rvpp_10u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_10u.htm,335.8,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 10,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 2,GV01,1_veda/1_sam/1_rv,rvpp_02u,rvpp_02u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_02u.htm,85.7,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 2,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 3,GV01,1_veda/1_sam/1_rv,rvpp_03u,rvpp_03u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_03u.htm,113.6,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 3,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 4,GV01,1_veda/1_sam/1_rv,rvpp_04u,rvpp_04u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_04u.htm,108.4,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 4,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 5,GV01,1_veda/1_sam/1_rv,rvpp_05u,rvpp_05u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_05u.htm,129.8,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 5,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 6,GV01,1_veda/1_sam/1_rv,rvpp_06u,rvpp_06u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_06u.htm,140.2,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 6,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 7,GV01,1_veda/1_sam/1_rv,rvpp_07u,rvpp_07u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_07u.htm,158.9,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 7,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 8,GV01,1_veda/1_sam/1_rv,rvpp_08u,rvpp_08u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_08u.htm,248.1,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 8,,,,109614,—,,,,,,,,,,
Rgveda-Samhita: Padapatha text 9,GV01,1_veda/1_sam/1_rv,rvpp_09u,rvpp_09u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rvpp_09u.htm,163.7,,,,y,,Ṛgveda-Saṃhitā: Padapāṭha text: Maṇḍala 9,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn01u,rv_hn01u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn01u.htm,312.1,y,,,,,Ṛgveda: Maṇḍala 1,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn10u,rv_hn10u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn10u.htm,287.7,y,,,,,Ṛgveda: Maṇḍala 10,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn02u,rv_hn02u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn02u.htm,72.5,y,,,,,Ṛgveda: Maṇḍala 2,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn03u,rv_hn03u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn03u.htm,97.6,y,,,,,Ṛgveda: Maṇḍala 3,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn04u,rv_hn04u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn04u.htm,92.8,y,,,,,Ṛgveda: Maṇḍala 4,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn05u,rv_hn05u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn05u.htm,111.7,y,,,,,Ṛgveda: Maṇḍala 5,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn06u,rv_hn06u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn06u.htm,119.3,y,,,,,Ṛgveda: Maṇḍala 6,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn07u,rv_hn07u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn07u.htm,134.3,y,,,,,Ṛgveda: Maṇḍala 7,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn08u,rv_hn08u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn08u.htm,218.6,y,,,,,Ṛgveda: Maṇḍala 8,,,,109614,—,,,,,,,,,,
Rgveda,GV01,1_veda/1_sam/1_rv,rv_hn09u,rv_hn09u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/1_sam/1_rv/rv_hn09u.htm,143.5,y,,,,,Ṛgveda: Maṇḍala 9,,,,109614,—,,,,,,,,,,
Somadeva: Rasendracudamani,GS40,6_sastra/7_ayur,rascum_u,rascum_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/7_ayur/rascum_u.htm,181.8,,,,,,Rasendracūḍāmaṇi,,Somadeva,,109673,109672,,,,,,,109673,109672,,
Kautilya: Arthasastra,GS38,6_sastra/5_artha,kautil_u,kautil_u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/5_artha/kautil_u.htm,607.3,,,,,,Arthaśāstra,,Kauṭilya,"Kauṭalya, Cāṇakya",109693,109692,,,,,,,109693,109692,,
Abhinanda: Kadambarikathasara,GK19,5_poetry/2_kavya,akadambu,akadambu,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/akadambu.htm,113.2,,,,,,Kādambarīkathāsāra,,Abhinanda,,109729,109728,,,,,,,109729,109728,,
Bhatti: Ravanavadha,GK19,5_poetry/2_kavya,bhattiku,bhattiku,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bhattiku.htm,245.4,,,,,,Rāvaṇavadha,Bhaṭṭikāvya,Bhaṭṭi,,109797,109796,,,,,,,109797,109796,,
Jayadeva: Gitagovinda,GK19,5_poetry/2_kavya,jaygit2u,jaygit2u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/jaygit2u.htm,55.6,,,y,,,Gītagovinda,,Jayadeva,,109801,109800,,,,,,,109801,109800,,
Jayadeva: Gitagovinda-kavya,GK19,5_poetry/2_kavya,jaygit1u,jaygit1u,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/jaygit1u.htm,56.7,,,,,,Gītagovinda,,Jayadeva,,109801,109800,,,,,,,109801,109800,,
